ID,contents,Required_BW,Source,Destinations
326,14,61,9999,9999
327,14,78,9999,9999
328,12,61,9999,9999
329,14,71,9999,9999
330,1,67,9999,9999
331,9,57,9999,9999
332,9,52,9999,9999
333,9,59,9999,9999
334,6,70,9999,9999
335,1,66,9999,9999
336,14,71,9999,9999
337,1,67,9999,9999
338,14,64,9999,9999
339,14,62,9999,9999
340,6,58,9999,9999
341,9,56,9999,9999
342,14,72,9999,9999
343,9,59,9999,9999
344,6,71,9999,9999
345,9,68,9999,9999
346,3,73,9999,9999
347,6,75,9999,9999
348,14,78,9999,9999
349,14,75,9999,9999
350,1,65,9999,9999
351,14,67,9999,9999
352,9,65,9999,9999
353,12,53,9999,9999
354,6,74,9999,9999
355,6,76,9999,9999
356,14,70,9999,9999
357,9,72,9999,9999
358,12,69,9999,9999
359,14,76,9999,9999
360,12,62,9999,9999
361,12,69,9999,9999
362,6,77,9999,9999
363,14,68,9999,9999
364,9,78,9999,9999
365,9,67,9999,9999
366,1,79,9999,9999
367,9,56,9999,9999
368,3,50,9999,9999
369,9,73,9999,9999
370,12,80,9999,9999
371,3,76,9999,9999
372,14,80,9999,9999
373,6,65,9999,9999
374,3,52,9999,9999
375,6,56,9999,9999
376,9,72,9999,9999
377,6,61,9999,9999
378,3,75,9999,9999
379,12,53,9999,9999
380,9,55,9999,9999
381,6,53,9999,9999
382,9,73,9999,9999
383,6,57,9999,9999
384,1,66,9999,9999
385,3,56,9999,9999
386,3,59,9999,9999
387,1,60,9999,9999
388,14,57,9999,9999
389,3,50,9999,9999
390,12,55,9999,9999
391,14,80,9999,9999
392,9,79,9999,9999
393,14,61,9999,9999
394,6,70,9999,9999
395,3,74,9999,9999
396,9,70,9999,9999
397,9,68,9999,9999
398,6,68,9999,9999
399,12,64,9999,9999
400,14,78,9999,9999
401,1,69,9999,9999
402,1,51,9999,9999
403,6,68,9999,9999
404,12,59,9999,9999
405,12,80,9999,9999
406,3,68,9999,9999
407,6,74,9999,9999
408,3,65,9999,9999
409,1,78,9999,9999
410,6,76,9999,9999
411,14,78,9999,9999
412,12,57,9999,9999
413,1,71,9999,9999
414,6,77,9999,9999
415,14,71,9999,9999
416,9,55,9999,9999
417,9,50,9999,9999
418,12,56,9999,9999
419,12,65,9999,9999
420,6,57,9999,9999
421,9,79,9999,9999
422,3,61,9999,9999
423,3,55,9999,9999
424,14,78,9999,9999
425,3,59,9999,9999
426,14,71,9999,9999
427,9,51,9999,9999
428,3,61,9999,9999
429,14,66,9999,9999
430,12,57,9999,9999
431,14,75,9999,9999
432,14,76,9999,9999
433,1,65,9999,9999
434,14,70,9999,9999
435,14,71,9999,9999
436,1,58,9999,9999
437,3,61,9999,9999
438,1,64,9999,9999
439,1,62,9999,9999
440,14,79,9999,9999
441,12,54,9999,9999
442,14,78,9999,9999
443,9,58,9999,9999
444,12,52,9999,9999
445,9,51,9999,9999
446,9,80,9999,9999
447,9,71,9999,9999
448,1,74,9999,9999
449,3,74,9999,9999
450,12,55,9999,9999
451,9,67,9999,9999
452,12,52,9999,9999
453,3,63,9999,9999
454,14,71,9999,9999
455,12,71,9999,9999
456,9,58,9999,9999
457,9,60,9999,9999
458,1,53,9999,9999
459,14,76,9999,9999
460,6,67,9999,9999
461,3,55,9999,9999
462,3,77,9999,9999
463,6,63,9999,9999
464,3,72,9999,9999
465,9,58,9999,9999
466,14,65,9999,9999
467,14,72,9999,9999
468,14,60,9999,9999
469,9,61,9999,9999
470,12,71,9999,9999
471,6,65,9999,9999
472,9,80,9999,9999
473,9,58,9999,9999
474,1,50,9999,9999
475,14,70,9999,9999
476,1,59,9999,9999
477,1,54,9999,9999
478,6,72,9999,9999
479,3,50,9999,9999
480,12,80,9999,9999
481,14,55,9999,9999
482,6,54,9999,9999
483,3,63,9999,9999
484,3,57,9999,9999
485,6,51,9999,9999
486,6,68,9999,9999
487,9,71,9999,9999
488,14,58,9999,9999
489,1,74,9999,9999
490,6,59,9999,9999
491,14,80,9999,9999
492,9,73,9999,9999
493,9,68,9999,9999
494,6,78,9999,9999
495,6,66,9999,9999
496,6,78,9999,9999
497,3,65,9999,9999
498,6,70,9999,9999
499,1,60,9999,9999
500,6,55,9999,9999
501,6,71,9999,9999
502,9,63,9999,9999
503,14,70,9999,9999
504,14,60,9999,9999
505,9,75,9999,9999
506,9,52,9999,9999
507,14,63,9999,9999
508,6,78,9999,9999
509,1,55,9999,9999
510,12,56,9999,9999
511,1,70,9999,9999
512,12,73,9999,9999
513,1,66,9999,9999
514,12,51,9999,9999
515,9,51,9999,9999
516,6,67,9999,9999
517,12,58,9999,9999
518,1,60,9999,9999
519,12,68,9999,9999
520,12,53,9999,9999
521,3,78,9999,9999
522,1,69,9999,9999
523,12,71,9999,9999
524,1,52,9999,9999
525,6,61,9999,9999
526,6,80,9999,9999
527,1,55,9999,9999
528,14,59,9999,9999
529,14,62,9999,9999
530,6,57,9999,9999
531,6,66,9999,9999
532,3,77,9999,9999
533,1,64,9999,9999
534,12,72,9999,9999
535,6,60,9999,9999
536,12,57,9999,9999
537,6,66,9999,9999
538,1,73,9999,9999
539,9,76,9999,9999
540,6,74,9999,9999
541,9,59,9999,9999
542,6,77,9999,9999
543,9,58,9999,9999
544,3,58,9999,9999
545,12,72,9999,9999
546,9,77,9999,9999
547,3,59,9999,9999
548,12,63,9999,9999
549,6,50,9999,9999
550,3,74,9999,9999
551,6,62,9999,9999
552,3,71,9999,9999
553,14,58,9999,9999
554,12,69,9999,9999
555,1,77,9999,9999
556,1,71,9999,9999
557,3,59,9999,9999
558,14,66,9999,9999
559,14,78,9999,9999
560,6,55,9999,9999
561,14,58,9999,9999
562,12,77,9999,9999
563,6,71,9999,9999
564,12,58,9999,9999
565,12,50,9999,9999
566,1,57,9999,9999
567,1,51,9999,9999
568,3,59,9999,9999
569,3,67,9999,9999
570,6,78,9999,9999
571,1,58,9999,9999
572,12,78,9999,9999
573,9,69,9999,9999
574,14,52,9999,9999
575,1,50,9999,9999
576,1,68,9999,9999
577,6,58,9999,9999
578,12,78,9999,9999
579,9,75,9999,9999
580,1,68,9999,9999
581,1,66,9999,9999
582,9,55,9999,9999
583,9,78,9999,9999
584,6,54,9999,9999
585,9,72,9999,9999
586,14,51,9999,9999
587,3,77,9999,9999
588,14,75,9999,9999
589,12,52,9999,9999
590,3,79,9999,9999
591,9,80,9999,9999
592,3,58,9999,9999
593,1,50,9999,9999
594,12,66,9999,9999
595,9,58,9999,9999
596,3,56,9999,9999
597,9,68,9999,9999
598,12,80,9999,9999
599,9,69,9999,9999
600,6,60,9999,9999
601,12,60,9999,9999
602,9,63,9999,9999
603,9,56,9999,9999
604,12,53,9999,9999
605,6,67,9999,9999
606,9,50,9999,9999
607,3,54,9999,9999
608,6,70,9999,9999
609,6,72,9999,9999
610,9,57,9999,9999
611,9,80,9999,9999
612,6,71,9999,9999
613,12,58,9999,9999
614,3,71,9999,9999
615,12,76,9999,9999
616,14,71,9999,9999
617,3,65,9999,9999
618,14,80,9999,9999
619,12,67,9999,9999
620,9,54,9999,9999
621,12,56,9999,9999
622,6,75,9999,9999
623,1,54,9999,9999
624,3,58,9999,9999
625,14,50,9999,9999
626,14,54,9999,9999
627,6,61,9999,9999
628,12,62,9999,9999
629,1,69,9999,9999
630,12,56,9999,9999
631,1,75,9999,9999
632,14,61,9999,9999
633,12,53,9999,9999
634,6,79,9999,9999
635,1,80,9999,9999
636,1,67,9999,9999
637,14,62,9999,9999
638,1,53,9999,9999
639,1,76,9999,9999
640,12,52,9999,9999
641,14,72,9999,9999
642,14,57,9999,9999
643,9,60,9999,9999
644,1,75,9999,9999
645,14,73,9999,9999
646,9,63,9999,9999
647,12,53,9999,9999
648,9,75,9999,9999
649,9,74,9999,9999
650,9,77,9999,9999
651,6,74,9999,9999
652,12,73,9999,9999
653,9,69,9999,9999
654,6,51,9999,9999
655,12,73,9999,9999
656,14,55,9999,9999
657,12,61,9999,9999
658,6,70,9999,9999
659,3,74,9999,9999
660,12,76,9999,9999
661,6,80,9999,9999
662,14,62,9999,9999
663,1,62,9999,9999
664,9,52,9999,9999
665,14,69,9999,9999
666,12,68,9999,9999
667,12,60,9999,9999
668,12,56,9999,9999
669,12,72,9999,9999
670,9,60,9999,9999
671,1,68,9999,9999
672,3,78,9999,9999
673,14,63,9999,9999
674,1,80,9999,9999
675,1,52,9999,9999
676,6,78,9999,9999
677,1,77,9999,9999
678,9,61,9999,9999
679,12,50,9999,9999
680,6,57,9999,9999
681,3,77,9999,9999
682,3,57,9999,9999
683,3,55,9999,9999
684,9,58,9999,9999
685,9,53,9999,9999
686,1,56,9999,9999
687,12,65,9999,9999
688,12,53,9999,9999
689,6,63,9999,9999
690,1,75,9999,9999
691,9,73,9999,9999
692,9,76,9999,9999
693,3,58,9999,9999
694,9,53,9999,9999
695,9,51,9999,9999
696,6,55,9999,9999
697,3,70,9999,9999
698,3,65,9999,9999
699,9,61,9999,9999
700,3,74,9999,9999
701,12,68,9999,9999
702,12,66,9999,9999
703,1,52,9999,9999
704,6,60,9999,9999
705,1,60,9999,9999
706,9,78,9999,9999
707,6,64,9999,9999
708,14,53,9999,9999
709,12,55,9999,9999
710,14,55,9999,9999
711,1,56,9999,9999
712,3,80,9999,9999
713,9,80,9999,9999
714,6,52,9999,9999
715,3,53,9999,9999
716,14,50,9999,9999
717,1,69,9999,9999
718,9,50,9999,9999
719,1,60,9999,9999
720,1,54,9999,9999
721,12,74,9999,9999
722,12,51,9999,9999
723,12,57,9999,9999
724,1,50,9999,9999
725,14,64,9999,9999
726,6,51,9999,9999
727,1,60,9999,9999
728,12,74,9999,9999
729,12,57,9999,9999
730,12,74,9999,9999
731,3,54,9999,9999
732,14,69,9999,9999
733,3,67,9999,9999
734,14,80,9999,9999
735,12,58,9999,9999
736,3,52,9999,9999
737,3,52,9999,9999
738,12,56,9999,9999
739,14,58,9999,9999
740,6,74,9999,9999
741,12,50,9999,9999
742,1,60,9999,9999
743,14,79,9999,9999
744,14,67,9999,9999
745,9,51,9999,9999
746,14,64,9999,9999
747,14,62,9999,9999
748,12,76,9999,9999
749,1,77,9999,9999
750,6,74,9999,9999
751,6,58,9999,9999
752,3,50,9999,9999
753,9,57,9999,9999
754,3,69,9999,9999
755,3,67,9999,9999
756,6,58,9999,9999
757,3,61,9999,9999
758,1,54,9999,9999
759,14,63,9999,9999
760,6,55,9999,9999
761,14,76,9999,9999
762,14,52,9999,9999
763,12,66,9999,9999
764,1,71,9999,9999
765,14,70,9999,9999
766,14,59,9999,9999
767,12,61,9999,9999
768,9,69,9999,9999
769,1,78,9999,9999
770,12,53,9999,9999
771,9,74,9999,9999
772,6,71,9999,9999
773,3,79,9999,9999
774,6,75,9999,9999
775,12,55,9999,9999
776,14,56,9999,9999
777,6,61,9999,9999
778,14,56,9999,9999
779,12,54,9999,9999
780,3,80,9999,9999
781,9,68,9999,9999
782,14,70,9999,9999
783,14,70,9999,9999
784,12,52,9999,9999
785,6,73,9999,9999
786,3,52,9999,9999
787,6,62,9999,9999
788,3,64,9999,9999
789,1,74,9999,9999
790,6,80,9999,9999
791,12,72,9999,9999
792,12,62,9999,9999
793,6,61,9999,9999
794,9,53,9999,9999
795,1,70,9999,9999
796,14,58,9999,9999
797,3,63,9999,9999
798,14,79,9999,9999
799,6,58,9999,9999
800,9,71,9999,9999
801,12,80,9999,9999
802,3,60,9999,9999
803,6,54,9999,9999
804,9,73,9999,9999
805,12,67,9999,9999
806,9,76,9999,9999
807,9,58,9999,9999
808,3,67,9999,9999
809,12,63,9999,9999
810,14,74,9999,9999
811,14,66,9999,9999
812,14,62,9999,9999
813,12,68,9999,9999
814,6,64,9999,9999
815,1,79,9999,9999
816,1,59,9999,9999
817,9,63,9999,9999
818,6,74,9999,9999
819,3,70,9999,9999
820,6,60,9999,9999
821,9,71,9999,9999
822,3,53,9999,9999
823,6,58,9999,9999
824,1,76,9999,9999
825,14,55,9999,9999
826,12,77,9999,9999
827,12,65,9999,9999
828,6,55,9999,9999
829,6,65,9999,9999
830,12,76,9999,9999
831,12,78,9999,9999
832,14,70,9999,9999
833,6,60,9999,9999
834,1,73,9999,9999
835,1,67,9999,9999
836,9,75,9999,9999
837,6,59,9999,9999
838,6,50,9999,9999
839,3,66,9999,9999
840,9,63,9999,9999
841,14,69,9999,9999
842,6,73,9999,9999
843,12,68,9999,9999
844,1,64,9999,9999
845,3,73,9999,9999
846,3,62,9999,9999
847,14,68,9999,9999
848,1,60,9999,9999
849,6,71,9999,9999
850,6,79,9999,9999
851,1,61,9999,9999
852,14,76,9999,9999
853,1,65,9999,9999
854,3,76,9999,9999
855,6,59,9999,9999
856,14,73,9999,9999
857,14,76,9999,9999
858,12,50,9999,9999
859,12,73,9999,9999
860,6,51,9999,9999
861,9,66,9999,9999
862,9,77,9999,9999
863,9,67,9999,9999
864,14,65,9999,9999
865,12,78,9999,9999
866,3,53,9999,9999
867,3,60,9999,9999
868,14,55,9999,9999
869,9,56,9999,9999
870,12,53,9999,9999
871,14,52,9999,9999
872,14,53,9999,9999
873,3,69,9999,9999
874,1,72,9999,9999
875,6,72,9999,9999
876,1,72,9999,9999
877,1,78,9999,9999
878,12,67,9999,9999
879,9,78,9999,9999
880,1,61,9999,9999
881,9,54,9999,9999
882,1,56,9999,9999
883,14,57,9999,9999
884,14,77,9999,9999
885,14,75,9999,9999
886,3,70,9999,9999
887,1,67,9999,9999
888,6,59,9999,9999
889,3,65,9999,9999
890,3,66,9999,9999
891,9,62,9999,9999
892,9,80,9999,9999
893,3,70,9999,9999
894,1,75,9999,9999
895,14,65,9999,9999
896,3,79,9999,9999
897,14,58,9999,9999
898,3,69,9999,9999
899,12,78,9999,9999
900,1,57,9999,9999
901,1,54,9999,9999
902,6,79,9999,9999
903,1,74,9999,9999
904,9,55,9999,9999
905,9,60,9999,9999
906,14,55,9999,9999
907,1,60,9999,9999
908,14,74,9999,9999
909,6,76,9999,9999
910,12,61,9999,9999
911,3,72,9999,9999
912,3,80,9999,9999
913,1,79,9999,9999
914,6,52,9999,9999
915,1,65,9999,9999
916,1,73,9999,9999
917,12,71,9999,9999
918,1,61,9999,9999
919,1,73,9999,9999
920,12,57,9999,9999
921,6,57,9999,9999
922,9,51,9999,9999
923,14,57,9999,9999
924,12,62,9999,9999
925,1,58,9999,9999
926,9,77,9999,9999
927,14,50,9999,9999
928,9,52,9999,9999
929,3,51,9999,9999
930,12,70,9999,9999
931,12,56,9999,9999
932,14,51,9999,9999
933,9,56,9999,9999
934,12,70,9999,9999
935,12,53,9999,9999
936,3,51,9999,9999
937,14,66,9999,9999
938,3,58,9999,9999
939,3,78,9999,9999
940,6,72,9999,9999
941,12,67,9999,9999
942,12,80,9999,9999
943,1,72,9999,9999
944,3,80,9999,9999
945,12,53,9999,9999
946,1,62,9999,9999
947,6,70,9999,9999
948,14,65,9999,9999
949,12,73,9999,9999
950,1,52,9999,9999
951,12,59,9999,9999
952,9,57,9999,9999
953,12,78,9999,9999
954,9,66,9999,9999
955,6,63,9999,9999
956,14,73,9999,9999
957,9,62,9999,9999
958,1,60,9999,9999
959,1,52,9999,9999
960,12,75,9999,9999
961,9,57,9999,9999
962,6,60,9999,9999
963,3,74,9999,9999
964,6,55,9999,9999
965,9,56,9999,9999
966,12,60,9999,9999
967,3,68,9999,9999
968,3,77,9999,9999
969,12,75,9999,9999
970,14,56,9999,9999
971,9,56,9999,9999
972,1,80,9999,9999
973,6,65,9999,9999
974,3,55,9999,9999
975,1,58,9999,9999
976,3,55,9999,9999
977,9,55,9999,9999
978,9,74,9999,9999
979,1,53,9999,9999
980,9,72,9999,9999
981,14,58,9999,9999
982,1,80,9999,9999
983,9,55,9999,9999
984,12,78,9999,9999
985,3,55,9999,9999
986,3,72,9999,9999
987,1,54,9999,9999
988,1,51,9999,9999
989,6,63,9999,9999
990,1,61,9999,9999
991,12,56,9999,9999
992,3,70,9999,9999
993,14,74,9999,9999
994,6,53,9999,9999
995,6,67,9999,9999
996,3,52,9999,9999
997,1,51,9999,9999
998,9,51,9999,9999
999,3,62,9999,9999
1000,1,65,9999,9999
1001,6,68,9999,9999
1002,1,50,9999,9999
1003,1,70,9999,9999
1004,1,57,9999,9999
1005,1,78,9999,9999
1006,14,67,9999,9999
1007,12,67,9999,9999
1008,12,56,9999,9999
1009,14,72,9999,9999
1010,14,63,9999,9999
1011,3,63,9999,9999
1012,1,63,9999,9999
1013,9,69,9999,9999
1014,12,68,9999,9999
1015,6,61,9999,9999
1016,1,60,9999,9999
1017,9,68,9999,9999
1018,3,52,9999,9999
1019,12,77,9999,9999
1020,9,51,9999,9999
1021,1,71,9999,9999
1022,12,69,9999,9999
1023,14,80,9999,9999
1024,1,75,9999,9999
1025,1,64,9999,9999
1026,3,58,9999,9999
1027,6,55,9999,9999
1028,12,77,9999,9999
1029,6,51,9999,9999
1030,6,75,9999,9999
1031,6,73,9999,9999
1032,3,78,9999,9999
1033,14,70,9999,9999
1034,3,61,9999,9999
1035,12,51,9999,9999
1036,1,68,9999,9999
1037,3,78,9999,9999
1038,3,76,9999,9999
1039,3,60,9999,9999
1040,6,59,9999,9999
1041,1,70,9999,9999
1042,1,74,9999,9999
1043,3,78,9999,9999
1044,12,61,9999,9999
1045,12,57,9999,9999
1046,3,73,9999,9999
1047,3,79,9999,9999
1048,12,61,9999,9999
1049,6,79,9999,9999
1050,9,79,9999,9999
1051,3,69,9999,9999
1052,14,79,9999,9999
1053,9,57,9999,9999
1054,1,61,9999,9999
1055,12,61,9999,9999
1056,6,51,9999,9999
1057,1,58,9999,9999
1058,12,63,9999,9999
1059,6,80,9999,9999
1060,1,69,9999,9999
1061,6,77,9999,9999
1062,1,63,9999,9999
1063,9,61,9999,9999
1064,14,71,9999,9999
1065,14,73,9999,9999
1066,3,79,9999,9999
1067,1,71,9999,9999
1068,3,50,9999,9999
1069,14,61,9999,9999
1070,12,65,9999,9999
1071,1,59,9999,9999
1072,9,80,9999,9999
1073,3,73,9999,9999
1074,14,75,9999,9999
1075,9,75,9999,9999
1076,3,55,9999,9999
1077,6,53,9999,9999
1078,1,51,9999,9999
1079,14,57,9999,9999
1080,1,58,9999,9999
1081,1,62,9999,9999
1082,9,55,9999,9999
1083,9,79,9999,9999
1084,3,55,9999,9999
1085,6,63,9999,9999
1086,12,66,9999,9999
1087,14,61,9999,9999
1088,1,52,9999,9999
1089,9,76,9999,9999
1090,1,56,9999,9999
1091,9,72,9999,9999
1092,1,51,9999,9999
1093,14,80,9999,9999
1094,12,51,9999,9999
1095,9,62,9999,9999
1096,14,59,9999,9999
1097,6,79,9999,9999
1098,6,63,9999,9999
1099,9,78,9999,9999
1100,6,73,9999,9999
1101,9,55,9999,9999
1102,3,56,9999,9999
1103,6,77,9999,9999
1104,12,50,9999,9999
1105,9,63,9999,9999
1106,1,68,9999,9999
1107,12,58,9999,9999
1108,12,68,9999,9999
1109,12,58,9999,9999
1110,6,56,9999,9999
1111,9,73,9999,9999
1112,14,54,9999,9999
1113,6,55,9999,9999
1114,6,55,9999,9999
1115,1,71,9999,9999
1116,6,66,9999,9999
1117,1,52,9999,9999
1118,3,67,9999,9999
1119,6,67,9999,9999
1120,9,55,9999,9999
1121,14,71,9999,9999
1122,14,80,9999,9999
1123,9,63,9999,9999
1124,9,58,9999,9999
1125,12,71,9999,9999
1126,6,73,9999,9999
1127,14,52,9999,9999
1128,12,77,9999,9999
1129,1,65,9999,9999
1130,6,78,9999,9999
1131,12,59,9999,9999
1132,12,64,9999,9999
1133,14,58,9999,9999
1134,6,77,9999,9999
1135,12,71,9999,9999
1136,12,80,9999,9999
1137,9,76,9999,9999
1138,6,56,9999,9999
1139,12,50,9999,9999
1140,3,80,9999,9999
1141,6,51,9999,9999
1142,12,60,9999,9999
1143,9,74,9999,9999
1144,6,56,9999,9999
1145,1,66,9999,9999
1146,9,78,9999,9999
1147,9,65,9999,9999
1148,6,55,9999,9999
1149,6,61,9999,9999
