ID,contents,Required_BW,Source,Destinations
84,14,64,9999,9999
85,3,80,9999,9999
86,14,54,9999,9999
87,1,58,9999,9999
88,9,75,9999,9999
89,12,63,9999,9999
90,14,67,9999,9999
91,12,65,9999,9999
92,14,76,9999,9999
93,14,52,9999,9999
94,6,70,9999,9999
95,9,80,9999,9999
96,12,61,9999,9999
97,1,63,9999,9999
98,9,63,9999,9999
99,1,66,9999,9999
100,6,74,9999,9999
101,6,57,9999,9999
102,9,66,9999,9999
103,6,73,9999,9999
104,3,59,9999,9999
105,6,66,9999,9999
106,1,78,9999,9999
107,14,75,9999,9999
108,1,70,9999,9999
109,12,79,9999,9999
110,12,73,9999,9999
111,12,79,9999,9999
112,6,58,9999,9999
113,3,61,9999,9999
114,14,67,9999,9999
115,1,52,9999,9999
116,14,56,9999,9999
117,14,57,9999,9999
118,3,51,9999,9999
119,3,62,9999,9999
120,9,65,9999,9999
121,14,63,9999,9999
122,6,80,9999,9999
123,12,61,9999,9999
124,3,69,9999,9999
125,9,63,9999,9999
126,1,75,9999,9999
127,14,63,9999,9999
128,1,72,9999,9999
129,1,53,9999,9999
130,14,79,9999,9999
131,3,73,9999,9999
132,3,59,9999,9999
133,1,59,9999,9999
134,3,75,9999,9999
135,9,55,9999,9999
136,1,74,9999,9999
137,9,58,9999,9999
138,12,55,9999,9999
139,9,78,9999,9999
140,3,74,9999,9999
141,6,52,9999,9999
142,9,62,9999,9999
143,6,58,9999,9999
144,14,64,9999,9999
145,1,74,9999,9999
146,6,66,9999,9999
147,6,57,9999,9999
148,9,67,9999,9999
149,14,78,9999,9999
150,9,61,9999,9999
151,3,52,9999,9999
152,3,59,9999,9999
153,3,74,9999,9999
154,3,69,9999,9999
155,3,55,9999,9999
156,12,70,9999,9999
157,9,53,9999,9999
158,3,62,9999,9999
159,1,71,9999,9999
160,12,53,9999,9999
161,3,69,9999,9999
162,1,60,9999,9999
163,1,67,9999,9999
164,14,63,9999,9999
165,6,67,9999,9999
166,12,79,9999,9999
167,6,68,9999,9999
168,12,69,9999,9999
169,3,54,9999,9999
170,14,66,9999,9999
171,6,80,9999,9999
172,6,54,9999,9999
173,14,54,9999,9999
174,6,58,9999,9999
175,3,58,9999,9999
176,3,56,9999,9999
177,12,80,9999,9999
178,6,69,9999,9999
179,14,54,9999,9999
180,9,76,9999,9999
181,1,52,9999,9999
182,1,79,9999,9999
183,12,80,9999,9999
184,14,63,9999,9999
185,3,76,9999,9999
186,6,72,9999,9999
187,6,51,9999,9999
188,9,77,9999,9999
189,6,50,9999,9999
190,12,57,9999,9999
191,9,69,9999,9999
192,9,68,9999,9999
193,3,63,9999,9999
194,12,71,9999,9999
195,14,55,9999,9999
196,3,70,9999,9999
197,6,71,9999,9999
198,6,61,9999,9999
199,12,71,9999,9999
200,9,71,9999,9999
201,14,69,9999,9999
202,14,57,9999,9999
203,9,57,9999,9999
204,1,51,9999,9999
205,14,73,9999,9999
206,9,71,9999,9999
207,1,57,9999,9999
208,6,68,9999,9999
209,1,75,9999,9999
210,6,53,9999,9999
211,9,73,9999,9999
212,9,63,9999,9999
213,12,80,9999,9999
214,1,61,9999,9999
215,1,54,9999,9999
216,1,66,9999,9999
217,6,80,9999,9999
218,14,74,9999,9999
219,6,80,9999,9999
220,14,57,9999,9999
221,3,53,9999,9999
222,6,66,9999,9999
223,6,66,9999,9999
224,14,53,9999,9999
225,1,59,9999,9999
226,9,62,9999,9999
227,6,66,9999,9999
228,9,62,9999,9999
229,3,78,9999,9999
230,14,64,9999,9999
231,6,72,9999,9999
232,14,70,9999,9999
233,6,75,9999,9999
234,6,68,9999,9999
235,12,59,9999,9999
236,3,65,9999,9999
237,14,54,9999,9999
238,3,76,9999,9999
239,6,64,9999,9999
240,1,65,9999,9999
241,14,58,9999,9999
242,14,66,9999,9999
243,3,76,9999,9999
244,14,66,9999,9999
245,6,68,9999,9999
246,9,62,9999,9999
247,12,52,9999,9999
248,12,79,9999,9999
249,1,78,9999,9999
250,9,72,9999,9999
251,3,64,9999,9999
252,1,67,9999,9999
253,3,58,9999,9999
254,6,59,9999,9999
255,6,53,9999,9999
256,9,52,9999,9999
257,1,57,9999,9999
258,12,52,9999,9999
259,1,61,9999,9999
260,9,58,9999,9999
261,1,58,9999,9999
262,14,51,9999,9999
263,9,71,9999,9999
264,1,66,9999,9999
265,6,68,9999,9999
266,9,76,9999,9999
267,6,59,9999,9999
268,1,58,9999,9999
269,6,70,9999,9999
270,3,51,9999,9999
271,12,52,9999,9999
272,12,56,9999,9999
273,14,59,9999,9999
274,1,78,9999,9999
275,12,68,9999,9999
276,14,60,9999,9999
277,3,56,9999,9999
278,6,72,9999,9999
279,1,51,9999,9999
280,1,51,9999,9999
281,1,58,9999,9999
282,14,78,9999,9999
283,14,57,9999,9999
284,6,78,9999,9999
285,14,79,9999,9999
286,12,67,9999,9999
287,6,62,9999,9999
288,6,68,9999,9999
289,1,51,9999,9999
290,14,56,9999,9999
291,3,74,9999,9999
292,1,53,9999,9999
293,14,79,9999,9999
294,14,54,9999,9999
295,1,73,9999,9999
296,14,76,9999,9999
297,6,76,9999,9999
298,12,78,9999,9999
299,6,76,9999,9999
300,1,58,9999,9999
301,12,78,9999,9999
302,1,58,9999,9999
303,12,56,9999,9999
304,12,73,9999,9999
305,12,61,9999,9999
306,14,51,9999,9999
307,12,64,9999,9999
308,1,64,9999,9999
309,14,62,9999,9999
310,12,67,9999,9999
311,1,80,9999,9999
312,1,55,9999,9999
313,1,66,9999,9999
314,1,75,9999,9999
315,3,53,9999,9999
316,3,67,9999,9999
317,1,60,9999,9999
318,1,66,9999,9999
319,12,71,9999,9999
320,12,68,9999,9999
321,14,66,9999,9999
322,3,68,9999,9999
323,1,62,9999,9999
324,1,71,9999,9999
325,1,63,9999,9999
326,6,54,9999,9999
327,12,70,9999,9999
328,6,66,9999,9999
329,1,67,9999,9999
330,14,77,9999,9999
331,6,71,9999,9999
332,1,74,9999,9999
333,6,65,9999,9999
334,9,79,9999,9999
335,3,57,9999,9999
336,12,53,9999,9999
337,3,75,9999,9999
338,3,68,9999,9999
339,1,55,9999,9999
340,9,56,9999,9999
341,14,77,9999,9999
342,1,64,9999,9999
343,6,62,9999,9999
344,6,54,9999,9999
345,3,65,9999,9999
346,6,51,9999,9999
347,1,66,9999,9999
348,9,78,9999,9999
349,3,60,9999,9999
350,6,79,9999,9999
351,1,52,9999,9999
352,9,63,9999,9999
353,9,57,9999,9999
354,9,66,9999,9999
355,6,57,9999,9999
356,6,59,9999,9999
357,12,77,9999,9999
358,6,63,9999,9999
359,6,53,9999,9999
360,6,74,9999,9999
361,6,76,9999,9999
362,14,62,9999,9999
363,12,78,9999,9999
364,6,79,9999,9999
365,9,76,9999,9999
366,14,67,9999,9999
367,9,54,9999,9999
368,9,75,9999,9999
369,3,70,9999,9999
370,3,54,9999,9999
371,3,54,9999,9999
372,12,77,9999,9999
373,6,64,9999,9999
374,3,69,9999,9999
375,9,64,9999,9999
376,12,73,9999,9999
377,9,78,9999,9999
378,6,63,9999,9999
379,3,67,9999,9999
380,12,67,9999,9999
381,3,57,9999,9999
382,14,71,9999,9999
383,3,60,9999,9999
384,12,59,9999,9999
385,14,56,9999,9999
386,3,78,9999,9999
387,1,52,9999,9999
388,9,58,9999,9999
389,3,78,9999,9999
390,1,69,9999,9999
391,1,79,9999,9999
392,1,52,9999,9999
393,1,54,9999,9999
394,3,51,9999,9999
395,12,53,9999,9999
396,6,78,9999,9999
397,3,54,9999,9999
398,9,57,9999,9999
399,6,65,9999,9999
400,6,68,9999,9999
401,1,78,9999,9999
402,14,51,9999,9999
403,14,56,9999,9999
404,12,54,9999,9999
405,1,68,9999,9999
406,14,69,9999,9999
407,3,52,9999,9999
408,6,74,9999,9999
409,14,51,9999,9999
410,1,77,9999,9999
411,14,60,9999,9999
412,9,54,9999,9999
413,3,80,9999,9999
414,9,67,9999,9999
415,12,57,9999,9999
416,9,51,9999,9999
417,3,58,9999,9999
418,1,80,9999,9999
419,1,57,9999,9999
420,14,56,9999,9999
421,9,80,9999,9999
422,9,59,9999,9999
423,3,57,9999,9999
424,12,76,9999,9999
425,12,57,9999,9999
426,1,63,9999,9999
427,9,61,9999,9999
428,3,76,9999,9999
429,12,56,9999,9999
430,3,66,9999,9999
431,1,64,9999,9999
432,12,56,9999,9999
433,12,65,9999,9999
434,9,63,9999,9999
435,12,50,9999,9999
436,6,63,9999,9999
437,3,67,9999,9999
438,12,50,9999,9999
439,6,80,9999,9999
440,14,59,9999,9999
441,6,61,9999,9999
442,1,56,9999,9999
443,14,64,9999,9999
444,12,60,9999,9999
445,1,80,9999,9999
446,1,55,9999,9999
447,14,62,9999,9999
448,12,60,9999,9999
449,12,52,9999,9999
450,9,69,9999,9999
451,9,77,9999,9999
452,3,69,9999,9999
453,3,78,9999,9999
454,12,69,9999,9999
455,3,76,9999,9999
456,14,77,9999,9999
457,14,73,9999,9999
458,12,50,9999,9999
459,12,64,9999,9999
460,6,60,9999,9999
461,14,52,9999,9999
462,12,67,9999,9999
463,1,76,9999,9999
464,3,58,9999,9999
465,3,51,9999,9999
466,6,69,9999,9999
467,1,73,9999,9999
468,9,69,9999,9999
469,6,55,9999,9999
470,6,51,9999,9999
471,12,60,9999,9999
472,1,56,9999,9999
473,9,64,9999,9999
474,1,72,9999,9999
475,9,80,9999,9999
476,3,50,9999,9999
477,6,69,9999,9999
478,9,77,9999,9999
479,14,68,9999,9999
480,1,58,9999,9999
481,1,55,9999,9999
482,12,64,9999,9999
483,14,59,9999,9999
484,6,63,9999,9999
485,9,78,9999,9999
486,1,54,9999,9999
487,6,73,9999,9999
488,9,79,9999,9999
489,1,61,9999,9999
490,9,67,9999,9999
491,14,67,9999,9999
492,6,68,9999,9999
493,12,53,9999,9999
494,6,74,9999,9999
495,3,58,9999,9999
496,14,55,9999,9999
497,12,56,9999,9999
498,14,62,9999,9999
499,12,58,9999,9999
500,12,65,9999,9999
501,9,50,9999,9999
502,1,68,9999,9999
503,6,59,9999,9999
504,3,54,9999,9999
505,14,56,9999,9999
506,14,72,9999,9999
507,6,67,9999,9999
508,12,69,9999,9999
509,1,79,9999,9999
510,9,71,9999,9999
511,1,66,9999,9999
512,6,79,9999,9999
513,9,61,9999,9999
514,3,56,9999,9999
515,3,61,9999,9999
516,12,80,9999,9999
517,9,57,9999,9999
518,3,64,9999,9999
519,9,80,9999,9999
520,9,69,9999,9999
521,6,54,9999,9999
522,3,60,9999,9999
523,14,80,9999,9999
524,9,64,9999,9999
525,1,74,9999,9999
526,1,74,9999,9999
527,1,80,9999,9999
528,12,72,9999,9999
529,14,53,9999,9999
530,6,61,9999,9999
531,3,58,9999,9999
532,6,70,9999,9999
533,1,57,9999,9999
534,14,53,9999,9999
535,1,67,9999,9999
536,3,70,9999,9999
537,12,53,9999,9999
538,1,77,9999,9999
539,6,61,9999,9999
540,3,71,9999,9999
541,6,78,9999,9999
542,12,50,9999,9999
543,6,62,9999,9999
544,6,54,9999,9999
545,1,69,9999,9999
546,9,55,9999,9999
547,1,62,9999,9999
548,1,77,9999,9999
549,3,78,9999,9999
550,6,55,9999,9999
551,3,69,9999,9999
552,14,65,9999,9999
553,14,62,9999,9999
554,3,72,9999,9999
555,9,75,9999,9999
556,1,60,9999,9999
557,1,75,9999,9999
558,14,77,9999,9999
559,9,63,9999,9999
560,12,67,9999,9999
561,6,53,9999,9999
562,12,72,9999,9999
563,1,64,9999,9999
564,12,71,9999,9999
565,14,52,9999,9999
566,1,78,9999,9999
567,1,58,9999,9999
568,9,56,9999,9999
569,1,60,9999,9999
570,3,63,9999,9999
571,6,50,9999,9999
572,1,79,9999,9999
573,1,54,9999,9999
574,6,54,9999,9999
575,1,63,9999,9999
576,6,62,9999,9999
577,6,65,9999,9999
578,12,72,9999,9999
579,12,55,9999,9999
580,12,76,9999,9999
581,12,74,9999,9999
582,12,50,9999,9999
583,14,62,9999,9999
584,12,54,9999,9999
585,6,72,9999,9999
586,9,59,9999,9999
587,1,73,9999,9999
588,12,79,9999,9999
589,14,74,9999,9999
590,6,70,9999,9999
591,12,77,9999,9999
592,3,80,9999,9999
593,1,78,9999,9999
594,14,80,9999,9999
595,14,55,9999,9999
596,1,55,9999,9999
597,3,78,9999,9999
598,12,75,9999,9999
599,3,76,9999,9999
600,1,73,9999,9999
601,9,58,9999,9999
602,1,71,9999,9999
603,1,54,9999,9999
604,12,63,9999,9999
605,3,75,9999,9999
606,14,70,9999,9999
607,1,74,9999,9999
608,6,68,9999,9999
609,14,73,9999,9999
610,9,65,9999,9999
611,1,76,9999,9999
612,6,74,9999,9999
613,14,55,9999,9999
614,6,58,9999,9999
615,1,58,9999,9999
616,1,66,9999,9999
617,12,80,9999,9999
618,12,80,9999,9999
619,9,78,9999,9999
620,3,50,9999,9999
621,12,51,9999,9999
622,3,54,9999,9999
623,1,59,9999,9999
624,3,52,9999,9999
625,6,74,9999,9999
626,1,68,9999,9999
627,9,53,9999,9999
628,1,61,9999,9999
629,6,57,9999,9999
630,6,55,9999,9999
631,12,72,9999,9999
632,12,59,9999,9999
633,12,76,9999,9999
634,1,71,9999,9999
635,6,75,9999,9999
636,12,67,9999,9999
637,1,65,9999,9999
638,1,78,9999,9999
639,12,69,9999,9999
640,6,71,9999,9999
641,6,80,9999,9999
642,12,79,9999,9999
643,14,75,9999,9999
644,1,57,9999,9999
645,3,79,9999,9999
646,3,72,9999,9999
647,9,57,9999,9999
648,14,72,9999,9999
649,12,51,9999,9999
650,6,53,9999,9999
651,9,64,9999,9999
652,1,57,9999,9999
653,12,74,9999,9999
654,3,63,9999,9999
655,14,80,9999,9999
656,1,51,9999,9999
657,12,66,9999,9999
658,6,50,9999,9999
659,3,51,9999,9999
660,6,59,9999,9999
661,3,52,9999,9999
662,9,56,9999,9999
663,3,58,9999,9999
664,1,65,9999,9999
665,6,66,9999,9999
666,14,52,9999,9999
667,14,67,9999,9999
668,3,66,9999,9999
669,9,66,9999,9999
670,14,68,9999,9999
671,14,76,9999,9999
672,14,63,9999,9999
673,9,80,9999,9999
674,3,64,9999,9999
675,3,57,9999,9999
676,1,67,9999,9999
677,12,56,9999,9999
678,14,66,9999,9999
679,6,69,9999,9999
680,3,78,9999,9999
681,14,50,9999,9999
682,9,72,9999,9999
683,6,80,9999,9999
684,12,50,9999,9999
685,9,65,9999,9999
686,6,68,9999,9999
687,14,66,9999,9999
688,14,79,9999,9999
689,3,71,9999,9999
690,1,69,9999,9999
691,12,74,9999,9999
692,1,63,9999,9999
693,6,72,9999,9999
694,1,52,9999,9999
695,12,58,9999,9999
696,3,54,9999,9999
697,6,79,9999,9999
698,9,56,9999,9999
699,1,54,9999,9999
700,3,68,9999,9999
701,6,53,9999,9999
702,12,80,9999,9999
703,6,72,9999,9999
704,6,50,9999,9999
705,1,56,9999,9999
706,3,78,9999,9999
707,12,78,9999,9999
708,6,66,9999,9999
709,6,64,9999,9999
710,6,76,9999,9999
711,1,69,9999,9999
712,9,51,9999,9999
713,14,56,9999,9999
714,6,66,9999,9999
715,3,71,9999,9999
716,14,68,9999,9999
717,3,61,9999,9999
718,12,52,9999,9999
719,9,52,9999,9999
720,14,74,9999,9999
721,14,57,9999,9999
722,6,69,9999,9999
723,12,73,9999,9999
724,12,80,9999,9999
725,14,64,9999,9999
726,3,72,9999,9999
727,3,78,9999,9999
728,6,50,9999,9999
729,3,74,9999,9999
730,1,57,9999,9999
731,14,67,9999,9999
732,14,70,9999,9999
733,3,78,9999,9999
734,9,63,9999,9999
735,9,65,9999,9999
736,9,73,9999,9999
737,1,50,9999,9999
738,3,55,9999,9999
739,6,75,9999,9999
740,3,63,9999,9999
741,12,53,9999,9999
742,14,68,9999,9999
743,6,60,9999,9999
744,12,50,9999,9999
745,6,71,9999,9999
746,6,79,9999,9999
747,14,67,9999,9999
748,3,79,9999,9999
749,14,60,9999,9999
750,12,67,9999,9999
751,1,78,9999,9999
752,6,72,9999,9999
753,1,67,9999,9999
754,9,70,9999,9999
755,6,65,9999,9999
756,1,72,9999,9999
757,12,62,9999,9999
758,6,69,9999,9999
759,3,56,9999,9999
760,9,51,9999,9999
761,1,66,9999,9999
762,6,79,9999,9999
763,12,60,9999,9999
764,6,57,9999,9999
765,14,58,9999,9999
766,14,58,9999,9999
767,3,70,9999,9999
768,9,78,9999,9999
769,14,58,9999,9999
770,6,67,9999,9999
771,3,56,9999,9999
772,14,65,9999,9999
773,3,50,9999,9999
774,9,72,9999,9999
775,12,58,9999,9999
776,1,62,9999,9999
777,6,69,9999,9999
778,6,67,9999,9999
779,9,66,9999,9999
780,14,60,9999,9999
781,14,58,9999,9999
782,1,74,9999,9999
783,6,65,9999,9999
784,9,66,9999,9999
785,1,52,9999,9999
786,14,75,9999,9999
787,14,51,9999,9999
788,3,54,9999,9999
789,9,79,9999,9999
790,6,71,9999,9999
791,6,57,9999,9999
792,14,79,9999,9999
793,9,74,9999,9999
794,3,50,9999,9999
795,6,56,9999,9999
796,6,72,9999,9999
797,1,63,9999,9999
798,9,55,9999,9999
799,6,69,9999,9999
800,9,69,9999,9999
801,14,79,9999,9999
802,12,62,9999,9999
803,14,74,9999,9999
804,12,79,9999,9999
805,3,54,9999,9999
806,6,55,9999,9999
807,12,76,9999,9999
808,9,70,9999,9999
809,14,50,9999,9999
810,12,76,9999,9999
811,9,54,9999,9999
812,14,63,9999,9999
813,6,57,9999,9999
814,14,56,9999,9999
815,6,71,9999,9999
816,1,61,9999,9999
817,14,61,9999,9999
818,1,68,9999,9999
819,12,62,9999,9999
820,14,54,9999,9999
821,9,64,9999,9999
822,12,64,9999,9999
823,9,67,9999,9999
824,3,61,9999,9999
825,6,73,9999,9999
826,3,80,9999,9999
827,12,78,9999,9999
828,1,68,9999,9999
829,6,61,9999,9999
830,14,74,9999,9999
831,14,54,9999,9999
832,6,57,9999,9999
833,1,63,9999,9999
834,3,70,9999,9999
835,3,72,9999,9999
836,14,80,9999,9999
837,12,61,9999,9999
838,1,57,9999,9999
839,9,72,9999,9999
840,6,70,9999,9999
841,3,56,9999,9999
842,14,62,9999,9999
843,3,59,9999,9999
844,12,56,9999,9999
845,12,59,9999,9999
846,14,54,9999,9999
847,14,51,9999,9999
848,3,68,9999,9999
849,12,50,9999,9999
850,12,77,9999,9999
851,9,69,9999,9999
852,6,56,9999,9999
853,1,69,9999,9999
854,3,59,9999,9999
855,12,54,9999,9999
856,12,57,9999,9999
857,14,72,9999,9999
858,6,69,9999,9999
859,6,51,9999,9999
860,1,75,9999,9999
861,12,73,9999,9999
862,3,78,9999,9999
863,1,72,9999,9999
864,6,79,9999,9999
865,3,67,9999,9999
866,9,52,9999,9999
867,6,53,9999,9999
868,9,72,9999,9999
869,3,74,9999,9999
870,1,60,9999,9999
871,6,59,9999,9999
872,6,58,9999,9999
873,9,67,9999,9999
874,14,64,9999,9999
875,9,51,9999,9999
876,14,50,9999,9999
877,9,56,9999,9999
878,3,64,9999,9999
879,6,71,9999,9999
880,6,62,9999,9999
881,9,69,9999,9999
882,3,51,9999,9999
883,9,77,9999,9999
884,12,58,9999,9999
885,9,50,9999,9999
886,3,50,9999,9999
887,6,69,9999,9999
888,9,77,9999,9999
889,3,51,9999,9999
890,6,65,9999,9999
891,6,59,9999,9999
892,3,54,9999,9999
893,1,65,9999,9999
894,9,58,9999,9999
895,12,54,9999,9999
896,12,56,9999,9999
897,9,77,9999,9999
898,6,64,9999,9999
899,14,68,9999,9999
900,3,53,9999,9999
901,12,57,9999,9999
902,14,56,9999,9999
903,12,77,9999,9999
904,3,74,9999,9999
905,3,63,9999,9999
906,9,71,9999,9999
907,1,57,9999,9999
908,12,53,9999,9999
909,14,71,9999,9999
910,9,70,9999,9999
911,3,80,9999,9999
912,1,63,9999,9999
913,14,60,9999,9999
914,14,76,9999,9999
915,12,73,9999,9999
916,1,79,9999,9999
917,14,70,9999,9999
918,12,75,9999,9999
919,6,56,9999,9999
920,12,60,9999,9999
921,3,57,9999,9999
922,1,53,9999,9999
923,12,52,9999,9999
924,6,68,9999,9999
925,1,75,9999,9999
926,12,71,9999,9999
927,1,79,9999,9999
928,12,67,9999,9999
929,12,76,9999,9999
930,3,75,9999,9999
931,3,74,9999,9999
932,1,63,9999,9999
933,12,61,9999,9999
934,1,60,9999,9999
935,1,68,9999,9999
936,14,80,9999,9999
937,1,77,9999,9999
938,3,61,9999,9999
939,6,71,9999,9999
940,14,68,9999,9999
941,1,77,9999,9999
942,3,60,9999,9999
943,9,58,9999,9999
944,14,50,9999,9999
945,14,80,9999,9999
946,9,76,9999,9999
947,6,59,9999,9999
948,14,69,9999,9999
949,14,65,9999,9999
950,3,52,9999,9999
951,14,65,9999,9999
952,9,56,9999,9999
953,3,51,9999,9999
954,6,70,9999,9999
955,9,69,9999,9999
956,1,79,9999,9999
957,1,75,9999,9999
958,1,64,9999,9999
959,1,80,9999,9999
960,9,54,9999,9999
961,6,56,9999,9999
962,3,75,9999,9999
963,14,59,9999,9999
964,14,57,9999,9999
965,9,78,9999,9999
966,6,70,9999,9999
967,1,80,9999,9999
968,9,63,9999,9999
969,3,70,9999,9999
970,3,63,9999,9999
971,12,52,9999,9999
972,14,69,9999,9999
973,9,50,9999,9999
974,9,79,9999,9999
975,6,56,9999,9999
976,12,69,9999,9999
977,3,62,9999,9999
978,12,62,9999,9999
979,6,73,9999,9999
980,14,51,9999,9999
981,9,78,9999,9999
982,1,50,9999,9999
983,9,79,9999,9999
984,9,68,9999,9999
985,6,52,9999,9999
986,1,67,9999,9999
987,12,80,9999,9999
988,3,74,9999,9999
989,14,78,9999,9999
990,3,77,9999,9999
991,6,74,9999,9999
992,3,79,9999,9999
993,1,71,9999,9999
994,6,75,9999,9999
995,6,73,9999,9999
996,12,50,9999,9999
997,9,63,9999,9999
998,9,78,9999,9999
999,3,50,9999,9999
1000,14,52,9999,9999
1001,6,63,9999,9999
1002,1,66,9999,9999
1003,14,79,9999,9999
1004,1,71,9999,9999
1005,9,59,9999,9999
1006,14,69,9999,9999
1007,14,74,9999,9999
1008,1,79,9999,9999
1009,14,70,9999,9999
1010,1,77,9999,9999
1011,12,58,9999,9999
1012,9,70,9999,9999
1013,6,54,9999,9999
1014,14,63,9999,9999
1015,6,71,9999,9999
1016,9,79,9999,9999
1017,6,58,9999,9999
1018,1,62,9999,9999
1019,3,78,9999,9999
1020,1,56,9999,9999
1021,9,74,9999,9999
1022,9,74,9999,9999
1023,3,65,9999,9999
1024,6,52,9999,9999
1025,6,59,9999,9999
1026,3,76,9999,9999
1027,12,62,9999,9999
1028,12,74,9999,9999
1029,14,71,9999,9999
1030,9,51,9999,9999
1031,1,80,9999,9999
1032,6,72,9999,9999
1033,6,61,9999,9999
1034,14,58,9999,9999
1035,14,65,9999,9999
1036,9,80,9999,9999
1037,6,65,9999,9999
1038,3,57,9999,9999
1039,6,79,9999,9999
1040,1,65,9999,9999
1041,3,51,9999,9999
1042,12,73,9999,9999
1043,12,76,9999,9999
1044,3,50,9999,9999
1045,12,52,9999,9999
1046,1,70,9999,9999
1047,14,57,9999,9999
1048,14,69,9999,9999
1049,9,77,9999,9999
1050,1,58,9999,9999
1051,9,66,9999,9999
1052,1,60,9999,9999
1053,12,74,9999,9999
1054,12,75,9999,9999
1055,1,72,9999,9999
1056,12,77,9999,9999
1057,3,80,9999,9999
1058,12,54,9999,9999
1059,1,54,9999,9999
1060,12,50,9999,9999
1061,3,61,9999,9999
1062,9,51,9999,9999
1063,9,54,9999,9999
1064,9,70,9999,9999
1065,6,60,9999,9999
1066,1,60,9999,9999
1067,9,75,9999,9999
1068,1,62,9999,9999
1069,12,77,9999,9999
1070,1,77,9999,9999
1071,12,77,9999,9999
1072,3,53,9999,9999
1073,12,78,9999,9999
1074,3,56,9999,9999
1075,9,57,9999,9999
1076,1,59,9999,9999
1077,6,78,9999,9999
1078,9,61,9999,9999
1079,1,54,9999,9999
1080,3,56,9999,9999
1081,9,80,9999,9999
1082,9,68,9999,9999
1083,14,70,9999,9999
1084,14,69,9999,9999
1085,3,50,9999,9999
1086,1,50,9999,9999
1087,3,50,9999,9999
1088,3,60,9999,9999
1089,9,80,9999,9999
1090,12,62,9999,9999
1091,1,80,9999,9999
1092,9,62,9999,9999
1093,9,68,9999,9999
1094,3,75,9999,9999
1095,12,67,9999,9999
1096,6,63,9999,9999
1097,3,71,9999,9999
1098,1,62,9999,9999
1099,14,69,9999,9999
1100,6,67,9999,9999
1101,3,55,9999,9999
1102,12,62,9999,9999
1103,1,74,9999,9999
1104,9,52,9999,9999
1105,3,56,9999,9999
1106,12,50,9999,9999
1107,14,78,9999,9999
1108,3,57,9999,9999
1109,14,52,9999,9999
1110,6,64,9999,9999
1111,12,56,9999,9999
1112,3,57,9999,9999
1113,3,75,9999,9999
1114,3,69,9999,9999
1115,14,77,9999,9999
1116,3,73,9999,9999
1117,12,54,9999,9999
1118,6,60,9999,9999
1119,9,68,9999,9999
1120,14,53,9999,9999
1121,6,76,9999,9999
1122,12,71,9999,9999
1123,6,63,9999,9999
1124,12,74,9999,9999
1125,9,53,9999,9999
1126,9,73,9999,9999
1127,9,76,9999,9999
1128,3,56,9999,9999
1129,14,67,9999,9999
1130,6,58,9999,9999
1131,6,80,9999,9999
1132,6,70,9999,9999
1133,3,56,9999,9999
1134,12,59,9999,9999
1135,12,76,9999,9999
1136,3,78,9999,9999
1137,12,67,9999,9999
1138,6,58,9999,9999
1139,12,77,9999,9999
1140,1,77,9999,9999
1141,1,73,9999,9999
1142,12,76,9999,9999
1143,1,79,9999,9999
1144,14,76,9999,9999
1145,9,54,9999,9999
1146,9,63,9999,9999
1147,9,59,9999,9999
1148,3,63,9999,9999
1149,1,67,9999,9999
